Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID
INV389809,S0014,DOORMAT NEW ENGLAND,14,2024-12-20,45.22,10029
INV369836,S0010,RED WOOLLY HOTTIE WHITE HEART,6,2024-02-07,14.23,10033
INV501393,S0001,REGENCY CAKESTAND 3 TIER,13,2024-06-19,49.8,10134
INV952283,S0008,CREAM CUPID HEARTS COAT HANGER,9,2024-04-01,22.31,10079
INV310416,S0015,SET 2 TEA TOWELS I LOVE LONDON,20,2024-07-20,9.33,10058
INV213697,S0015,SET 2 TEA TOWELS I LOVE LONDON,5,2024-10-03,38.55,10026
INV743790,S0006,WOODEN PICTURE FRAME WHITE FINISH,4,2024-08-14,35.91,10226
INV136554,S0003,PARTY BUNTING,3,2024-02-06,28.78,10285
INV914992,S0008,CREAM CUPID HEARTS COAT HANGER,15,2024-01-10,44.88,10004
INV784578,S0004,LUNCH BAG RED RETROSPOT,1,2024-01-20,33.4,10099
INV258971,S0008,CREAM CUPID HEARTS COAT HANGER,11,2024-07-19,28.94,10039
INV841978,S0016,VINTAGE BILLBOARD DRINK ME MUG,16,2024-09-01,22.08,10271
INV666366,S0002,JUMBO BAG RED RETROSPOT,8,2024-01-02,19.53,10285
INV227091,S0015,SET 2 TEA TOWELS I LOVE LONDON,19,2024-10-01,46.78,10157
INV449636,S0011,ALARM CLOCK BAKELIKE GREEN,10,2024-07-24,3.23,10075
INV483102,S0002,JUMBO BAG RED RETROSPOT,18,2024-06-23,4.48,10288
INV897392,S0014,DOORMAT NEW ENGLAND,10,2024-11-27,10.55,10130
INV141241,S0017,PAPER CHAIN KIT 50S CHRISTMAS,13,2024-12-04,9.95,10175
INV211954,S0012,SPOTTY BUNTING,12,2024-09-06,4.7,10084
INV871043,S0014,DOORMAT NEW ENGLAND,7,2024-03-12,2.27,10022
INV854701,S0000,WHITE HANGING HEART T-LIGHT HOLDER,19,2024-05-02,24.72,10027
INV931247,S0002,JUMBO BAG RED RETROSPOT,18,2024-11-25,15.73,10195
INV974774,S0017,PAPER CHAIN KIT 50S CHRISTMAS,15,2024-01-09,2.33,10236
INV454123,S0001,REGENCY CAKESTAND 3 TIER,2,2024-07-26,6.35,10092
INV580636,S0016,VINTAGE BILLBOARD DRINK ME MUG,18,2024-03-17,37.18,10021
INV175532,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,2,2024-03-13,24.7,10084
INV594109,S0000,WHITE HANGING HEART T-LIGHT HOLDER,20,2024-01-24,12.51,10262
INV115063,S0004,LUNCH BAG RED RETROSPOT,6,2024-11-19,2.97,10147
INV960607,S0009,JAM MAKING SET WITH JARS,4,2024-08-21,30.76,10257
INV167064,S0018,BROCADE RING PURSE,4,2024-02-28,25.11,10058
INV331287,S0019,MINI PAINT SET VINTAGE,3,2024-04-13,21.6,10015
INV439984,S0012,SPOTTY BUNTING,4,2024-12-16,29.01,10162
INV437211,S0004,LUNCH BAG RED RETROSPOT,7,2024-01-24,29.86,10163
INV166292,S0010,RED WOOLLY HOTTIE WHITE HEART,4,2024-05-20,7.49,10281
INV276214,S0013,BATH BUILDING BLOCK WORD,12,2024-10-10,8.67,10280
INV710256,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,2,2024-03-09,5.45,10012
INV494401,S0019,MINI PAINT SET VINTAGE,6,2024-01-09,44.04,10274
INV106658,S0002,JUMBO BAG RED RETROSPOT,1,2024-04-01,46.34,10271
INV397514,S0018,BROCADE RING PURSE,14,2024-12-21,40.47,10208
INV825990,S0015,SET 2 TEA TOWELS I LOVE LONDON,5,2024-04-15,7.58,10027
INV648496,S0008,CREAM CUPID HEARTS COAT HANGER,15,2024-07-29,12.34,10072
INV740195,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,2,2024-11-01,9.41,10060
INV741780,S0015,SET 2 TEA TOWELS I LOVE LONDON,3,2024-11-17,41.41,10145
INV464750,S0009,JAM MAKING SET WITH JARS,14,2024-01-03,28.11,10093
INV223215,S0006,WOODEN PICTURE FRAME WHITE FINISH,17,2024-02-18,31.14,10008
INV632195,S0017,PAPER CHAIN KIT 50S CHRISTMAS,8,2024-08-25,38.63,10079
INV389854,S0006,WOODEN PICTURE FRAME WHITE FINISH,2,2024-04-09,6.08,10027
INV818530,S0004,LUNCH BAG RED RETROSPOT,16,2024-09-11,9.23,10174
INV156652,S0001,REGENCY CAKESTAND 3 TIER,12,2024-05-25,10.87,10050
INV450533,S0008,CREAM CUPID HEARTS COAT HANGER,20,2024-08-20,2.64,10199
INV663463,S0001,REGENCY CAKESTAND 3 TIER,6,2024-03-21,39.38,10181
INV639915,S0015,SET 2 TEA TOWELS I LOVE LONDON,4,2024-02-06,44.81,10024
INV721497,S0014,DOORMAT NEW ENGLAND,19,2024-06-15,21.24,10046
INV341238,S0010,RED WOOLLY HOTTIE WHITE HEART,4,2024-06-15,11.78,10015
INV873584,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,14,2024-04-12,19.09,10153
INV177101,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,16,2024-10-26,24.48,10222
INV251981,S0013,BATH BUILDING BLOCK WORD,7,2024-11-08,23.02,10206
INV491627,S0012,SPOTTY BUNTING,5,2024-08-22,36.13,10273
INV382795,S0011,ALARM CLOCK BAKELIKE GREEN,7,2024-06-20,6.8,10236
INV162549,S0018,BROCADE RING PURSE,9,2024-03-10,6.0,10228
INV580854,S0014,DOORMAT NEW ENGLAND,14,2024-03-28,38.14,10009
INV409499,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,20,2024-03-21,39.58,10166
INV278190,S0019,MINI PAINT SET VINTAGE,19,2024-10-10,42.82,10214
INV531694,S0002,JUMBO BAG RED RETROSPOT,17,2024-09-07,43.18,10117
INV720317,S0006,WOODEN PICTURE FRAME WHITE FINISH,16,2024-08-24,14.32,10072
INV871939,S0013,BATH BUILDING BLOCK WORD,8,2024-05-06,16.7,10064
INV333210,S0018,BROCADE RING PURSE,19,2024-03-17,45.73,10205
INV538065,S0000,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-01-21,49.57,10209
INV135253,S0016,VINTAGE BILLBOARD DRINK ME MUG,14,2024-09-28,20.02,10072
INV574419,S0003,PARTY BUNTING,16,2024-05-03,4.61,10277
INV826830,S0000,WHITE HANGING HEART T-LIGHT HOLDER,14,2024-04-21,7.07,10274
INV350675,S0009,JAM MAKING SET WITH JARS,3,2024-01-09,24.25,10095
INV269662,S0009,JAM MAKING SET WITH JARS,15,2024-10-19,37.49,10166
INV576935,S0000,WHITE HANGING HEART T-LIGHT HOLDER,15,2024-03-11,43.77,10032
INV293929,S0012,SPOTTY BUNTING,12,2024-11-16,23.48,10011
INV757776,S0000,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-07-16,44.73,10217
INV656710,S0010,RED WOOLLY HOTTIE WHITE HEART,2,2024-05-31,21.58,10289
INV831963,S0008,CREAM CUPID HEARTS COAT HANGER,20,2024-10-04,28.97,10102
INV925954,S0006,WOODEN PICTURE FRAME WHITE FINISH,3,2024-11-13,44.1,10267
INV639740,S0001,REGENCY CAKESTAND 3 TIER,12,2024-01-27,5.99,10214
INV587957,S0011,ALARM CLOCK BAKELIKE GREEN,20,2024-01-21,18.6,10179
INV779658,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,18,2024-12-26,3.82,10088
INV245129,S0006,WOODEN PICTURE FRAME WHITE FINISH,11,2024-05-02,27.21,10041
INV873199,S0015,SET 2 TEA TOWELS I LOVE LONDON,19,2024-12-25,10.88,10076
INV436030,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,12,2024-05-16,25.43,10046
INV390607,S0013,BATH BUILDING BLOCK WORD,2,2024-02-02,18.95,10160
INV609845,S0014,DOORMAT NEW ENGLAND,17,2024-09-26,41.56,10080
INV844305,S0015,SET 2 TEA TOWELS I LOVE LONDON,18,2024-12-13,41.36,10086
INV573933,S0009,JAM MAKING SET WITH JARS,20,2024-07-07,40.1,10092
INV297503,S0002,JUMBO BAG RED RETROSPOT,15,2024-02-14,4.47,10148
INV402380,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,3,2024-02-25,8.66,10161
INV830943,S0003,PARTY BUNTING,5,2024-09-11,7.95,10202
INV645980,S0006,WOODEN PICTURE FRAME WHITE FINISH,1,2024-05-30,21.12,10242
INV238440,S0017,PAPER CHAIN KIT 50S CHRISTMAS,16,2024-06-26,21.3,10002
INV405677,S0000,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-02-02,1.59,10225
INV975505,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,17,2024-11-26,17.13,10289
INV459443,S0018,BROCADE RING PURSE,11,2024-09-05,29.87,10233
INV982804,S0016,VINTAGE BILLBOARD DRINK ME MUG,18,2024-08-15,23.17,10077
INV238364,S0018,BROCADE RING PURSE,10,2024-03-28,39.57,10116
INV607765,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,12,2024-05-27,38.6,10154
INV255544,S0001,REGENCY CAKESTAND 3 TIER,12,2024-05-25,23.07,10103
INV748680,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,6,2024-12-30,27.0,10194
INV283877,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-03-23,12.28,10166
INV432006,S0001,REGENCY CAKESTAND 3 TIER,19,2024-03-05,22.32,10090
INV293458,S0011,ALARM CLOCK BAKELIKE GREEN,7,2024-10-14,35.5,10174
INV460549,S0010,RED WOOLLY HOTTIE WHITE HEART,5,2024-07-09,22.7,10122
INV659565,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,10,2024-03-03,46.06,10143
INV623676,S0012,SPOTTY BUNTING,5,2024-08-22,46.43,10106
INV104502,S0004,LUNCH BAG RED RETROSPOT,18,2024-09-16,16.9,10123
INV596931,S0009,JAM MAKING SET WITH JARS,10,2024-10-20,33.51,10009
INV863933,S0018,BROCADE RING PURSE,15,2024-06-22,34.61,10262
INV142027,S0015,SET 2 TEA TOWELS I LOVE LONDON,5,2024-12-13,27.77,10073
INV126000,S0009,JAM MAKING SET WITH JARS,13,2024-11-12,42.12,10223
INV474754,S0014,DOORMAT NEW ENGLAND,3,2024-06-16,3.22,10041
INV711772,S0006,WOODEN PICTURE FRAME WHITE FINISH,17,2024-04-23,39.17,10204
INV305222,S0008,CREAM CUPID HEARTS COAT HANGER,1,2024-02-12,27.15,10264
INV809952,S0014,DOORMAT NEW ENGLAND,3,2024-09-19,20.02,10178
INV433193,S0015,SET 2 TEA TOWELS I LOVE LONDON,20,2024-11-05,25.82,10084
INV799155,S0001,REGENCY CAKESTAND 3 TIER,12,2024-07-22,7.82,10111
INV487585,S0013,BATH BUILDING BLOCK WORD,13,2024-07-09,1.1,10251
INV468422,S0011,ALARM CLOCK BAKELIKE GREEN,10,2024-08-16,43.78,10007
INV326172,S0002,JUMBO BAG RED RETROSPOT,15,2024-07-31,40.28,10084
INV271746,S0009,JAM MAKING SET WITH JARS,14,2024-07-31,7.41,10208
INV726981,S0018,BROCADE RING PURSE,3,2024-03-14,10.79,10022
INV650818,S0015,SET 2 TEA TOWELS I LOVE LONDON,11,2024-02-03,46.69,10003
INV892843,S0018,BROCADE RING PURSE,13,2024-02-15,0.83,10127
INV534649,S0008,CREAM CUPID HEARTS COAT HANGER,6,2024-10-11,23.37,10297
INV891930,S0018,BROCADE RING PURSE,5,2024-04-12,9.71,10188
INV403524,S0012,SPOTTY BUNTING,18,2024-09-08,2.59,10014
INV975126,S0009,JAM MAKING SET WITH JARS,19,2024-06-04,24.96,10012
INV335426,S0014,DOORMAT NEW ENGLAND,1,2024-01-02,8.12,10087
INV771670,S0009,JAM MAKING SET WITH JARS,16,2024-03-04,32.86,10012
INV537420,S0009,JAM MAKING SET WITH JARS,6,2024-09-08,45.39,10025
INV129824,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,4,2024-05-21,24.91,10243
INV727983,S0002,JUMBO BAG RED RETROSPOT,12,2024-10-24,24.28,10122
INV370439,S0013,BATH BUILDING BLOCK WORD,16,2024-12-21,41.0,10147
INV637422,S0011,ALARM CLOCK BAKELIKE GREEN,19,2024-01-09,42.34,10055
INV709908,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,2,2024-03-15,16.32,10238
INV474745,S0004,LUNCH BAG RED RETROSPOT,6,2024-01-28,14.0,10173
INV767153,S0013,BATH BUILDING BLOCK WORD,12,2024-01-25,14.85,10221
INV769983,S0016,VINTAGE BILLBOARD DRINK ME MUG,3,2024-09-20,10.09,10119
INV901834,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,4,2024-11-02,37.76,10183
INV438277,S0017,PAPER CHAIN KIT 50S CHRISTMAS,11,2024-12-16,40.09,10288
INV818739,S0008,CREAM CUPID HEARTS COAT HANGER,12,2024-02-19,26.95,10300
INV963308,S0011,ALARM CLOCK BAKELIKE GREEN,5,2024-01-07,7.28,10082
INV491133,S0009,JAM MAKING SET WITH JARS,16,2024-07-29,17.35,10211
INV207392,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,7,2024-03-20,25.42,10150
INV933729,S0006,WOODEN PICTURE FRAME WHITE FINISH,18,2024-11-10,34.64,10037
INV987168,S0016,VINTAGE BILLBOARD DRINK ME MUG,18,2024-12-30,27.78,10059
INV537619,S0003,PARTY BUNTING,15,2024-02-09,6.27,10131
INV118223,S0004,LUNCH BAG RED RETROSPOT,16,2024-06-27,15.92,10202
INV245766,S0011,ALARM CLOCK BAKELIKE GREEN,15,2024-11-01,26.39,10243
INV280572,S0010,RED WOOLLY HOTTIE WHITE HEART,10,2024-01-15,37.35,10035
INV333159,S0003,PARTY BUNTING,5,2024-12-21,7.55,10093
INV422361,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-04-17,6.95,10207
INV545440,S0002,JUMBO BAG RED RETROSPOT,4,2024-02-09,1.43,10213
INV894122,S0015,SET 2 TEA TOWELS I LOVE LONDON,14,2024-01-22,10.22,10159
INV931578,S0001,REGENCY CAKESTAND 3 TIER,17,2024-10-30,3.43,10024
INV365302,S0003,PARTY BUNTING,2,2024-02-03,15.43,10293
INV891203,S0000,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-03-04,46.04,10004
INV716146,S0006,WOODEN PICTURE FRAME WHITE FINISH,7,2024-04-04,33.69,10220
INV195189,S0000,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-05-22,47.47,10020
INV469311,S0011,ALARM CLOCK BAKELIKE GREEN,6,2024-09-13,39.15,10152
INV353569,S0019,MINI PAINT SET VINTAGE,17,2024-10-18,3.88,10050
INV900319,S0018,BROCADE RING PURSE,1,2024-09-27,11.24,10177
INV395548,S0006,WOODEN PICTURE FRAME WHITE FINISH,6,2024-10-02,0.71,10096
INV324411,S0003,PARTY BUNTING,17,2024-12-28,24.0,10105
INV294118,S0018,BROCADE RING PURSE,15,2024-12-10,47.91,10250
INV975290,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,12,2024-07-13,21.49,10117
INV338607,S0016,VINTAGE BILLBOARD DRINK ME MUG,14,2024-02-27,38.19,10228
INV229620,S0010,RED WOOLLY HOTTIE WHITE HEART,15,2024-02-26,26.23,10066
INV899301,S0015,SET 2 TEA TOWELS I LOVE LONDON,12,2024-12-26,14.77,10262
INV186243,S0001,REGENCY CAKESTAND 3 TIER,11,2024-09-09,6.23,10295
INV579142,S0009,JAM MAKING SET WITH JARS,20,2024-06-08,34.51,10243
INV336845,S0014,DOORMAT NEW ENGLAND,18,2024-07-27,14.88,10186
INV297955,S0013,BATH BUILDING BLOCK WORD,3,2024-08-31,46.98,10246
INV288006,S0011,ALARM CLOCK BAKELIKE GREEN,1,2024-12-11,24.84,10125
INV515623,S0003,PARTY BUNTING,15,2024-09-24,33.1,10268
INV225008,S0002,JUMBO BAG RED RETROSPOT,5,2024-07-21,20.33,10131
INV206663,S0018,BROCADE RING PURSE,6,2024-02-03,18.5,10237
INV455081,S0006,WOODEN PICTURE FRAME WHITE FINISH,7,2024-10-31,42.28,10018
INV228725,S0012,SPOTTY BUNTING,8,2024-08-05,36.4,10040
INV901968,S0008,CREAM CUPID HEARTS COAT HANGER,19,2024-10-30,14.01,10021
INV473395,S0012,SPOTTY BUNTING,16,2024-12-07,30.36,10225
INV608069,S0012,SPOTTY BUNTING,17,2024-05-22,7.8,10282
INV213284,S0014,DOORMAT NEW ENGLAND,4,2024-05-08,24.72,10008
INV758894,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-01-16,5.43,10100
INV970645,S0001,REGENCY CAKESTAND 3 TIER,3,2024-09-12,34.07,10240
INV501219,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,20,2024-12-13,16.68,10087
INV752179,S0009,JAM MAKING SET WITH JARS,20,2024-02-19,38.13,10298
INV904857,S0016,VINTAGE BILLBOARD DRINK ME MUG,16,2024-08-26,10.5,10014
INV614064,S0015,SET 2 TEA TOWELS I LOVE LONDON,17,2024-05-13,27.35,10002
INV673172,S0017,PAPER CHAIN KIT 50S CHRISTMAS,1,2024-01-17,49.54,10293
INV502265,S0003,PARTY BUNTING,15,2024-06-10,42.72,10041
INV581984,S0014,DOORMAT NEW ENGLAND,2,2024-01-17,9.26,10111
INV840356,S0009,JAM MAKING SET WITH JARS,6,2024-09-08,21.82,10014
INV850490,S0009,JAM MAKING SET WITH JARS,13,2024-09-06,38.32,10231
INV807814,S0018,BROCADE RING PURSE,16,2024-12-03,27.91,10084
INV700005,S0017,PAPER CHAIN KIT 50S CHRISTMAS,16,2024-08-31,28.33,10130
INV631297,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,2,2024-07-19,13.54,10231
INV496149,S0018,BROCADE RING PURSE,20,2024-12-12,17.96,10145
INV436050,S0009,JAM MAKING SET WITH JARS,2,2024-01-15,29.73,10028
INV977589,S0004,LUNCH BAG RED RETROSPOT,12,2024-06-27,40.57,10066
INV128206,S0018,BROCADE RING PURSE,11,2024-07-13,5.32,10163
INV474725,S0011,ALARM CLOCK BAKELIKE GREEN,14,2024-06-28,3.29,10229
INV359642,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,8,2024-11-27,15.95,10261
INV821411,S0002,JUMBO BAG RED RETROSPOT,3,2024-06-05,6.17,10164
INV120669,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,18,2024-06-15,2.35,10287
INV695642,S0013,BATH BUILDING BLOCK WORD,17,2024-08-03,13.7,10010
INV716551,S0015,SET 2 TEA TOWELS I LOVE LONDON,1,2024-06-11,19.2,10195
INV438083,S0012,SPOTTY BUNTING,19,2024-02-20,40.51,10118
INV824423,S0003,PARTY BUNTING,7,2024-06-21,25.09,10270
INV274721,S0010,RED WOOLLY HOTTIE WHITE HEART,20,2024-06-02,18.49,10080
INV311559,S0013,BATH BUILDING BLOCK WORD,16,2024-11-21,42.44,10093
INV981202,S0002,JUMBO BAG RED RETROSPOT,18,2024-04-19,14.72,10266
INV411762,S0001,REGENCY CAKESTAND 3 TIER,19,2024-07-24,40.33,10257
INV878974,S0019,MINI PAINT SET VINTAGE,3,2024-10-23,5.19,10133
INV386643,S0010,RED WOOLLY HOTTIE WHITE HEART,3,2024-10-17,40.16,10276
INV547852,S0015,SET 2 TEA TOWELS I LOVE LONDON,7,2024-06-26,39.88,10264
INV629152,S0009,JAM MAKING SET WITH JARS,10,2024-08-09,33.34,10171
INV309795,S0010,RED WOOLLY HOTTIE WHITE HEART,14,2024-07-24,12.94,10001
INV575244,S0016,VINTAGE BILLBOARD DRINK ME MUG,18,2024-04-02,44.1,10064
INV295600,S0016,VINTAGE BILLBOARD DRINK ME MUG,19,2024-09-12,11.04,10284
INV380951,S0014,DOORMAT NEW ENGLAND,18,2024-11-10,42.71,10121
INV693616,S0013,BATH BUILDING BLOCK WORD,2,2024-09-24,10.43,10107
INV254920,S0014,DOORMAT NEW ENGLAND,8,2024-03-18,37.45,10175
INV985126,S0009,JAM MAKING SET WITH JARS,14,2024-07-29,16.27,10204
INV764721,S0002,JUMBO BAG RED RETROSPOT,7,2024-07-30,13.71,10165
INV777424,S0009,JAM MAKING SET WITH JARS,6,2024-05-11,34.5,10120
INV525581,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,8,2024-02-28,7.92,10044
INV357516,S0000,WHITE HANGING HEART T-LIGHT HOLDER,10,2024-08-25,24.53,10156
INV542519,S0013,BATH BUILDING BLOCK WORD,2,2024-04-13,8.39,10207
INV130557,S0004,LUNCH BAG RED RETROSPOT,9,2024-05-22,33.1,10108
INV775591,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,2,2024-09-05,39.22,10251
INV188006,S0001,REGENCY CAKESTAND 3 TIER,11,2024-11-04,15.25,10130
INV526777,S0002,JUMBO BAG RED RETROSPOT,12,2024-12-09,33.04,10293
INV516174,S0002,JUMBO BAG RED RETROSPOT,5,2024-04-30,6.04,10020
INV226502,S0016,VINTAGE BILLBOARD DRINK ME MUG,17,2024-12-06,41.53,10282
INV364039,S0016,VINTAGE BILLBOARD DRINK ME MUG,16,2024-02-16,12.28,10285
INV910749,S0003,PARTY BUNTING,11,2024-06-17,41.7,10001
INV944986,S0012,SPOTTY BUNTING,8,2024-08-04,11.29,10119
INV283662,S0003,PARTY BUNTING,7,2024-05-20,22.25,10035
INV718115,S0008,CREAM CUPID HEARTS COAT HANGER,2,2024-09-08,26.91,10198
INV431863,S0003,PARTY BUNTING,18,2024-08-04,24.01,10245
INV391224,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-07-04,24.02,10059
INV961264,S0011,ALARM CLOCK BAKELIKE GREEN,10,2024-01-11,32.45,10161
INV136500,S0019,MINI PAINT SET VINTAGE,2,2024-12-19,45.91,10179
INV365271,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,18,2024-07-15,15.81,10206
INV951706,S0011,ALARM CLOCK BAKELIKE GREEN,4,2024-09-30,43.41,10012
INV507341,S0014,DOORMAT NEW ENGLAND,1,2024-07-20,46.41,10276
INV415504,S0008,CREAM CUPID HEARTS COAT HANGER,3,2024-04-30,15.22,10181
INV560163,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,11,2024-11-25,20.61,10242
INV387348,S0001,REGENCY CAKESTAND 3 TIER,3,2024-09-08,23.82,10216
INV982023,S0013,BATH BUILDING BLOCK WORD,11,2024-08-04,43.9,10251
INV964446,S0003,PARTY BUNTING,6,2024-12-23,13.42,10299
INV468948,S0002,JUMBO BAG RED RETROSPOT,14,2024-11-04,36.6,10126
INV873624,S0017,PAPER CHAIN KIT 50S CHRISTMAS,11,2024-08-20,34.91,10217
INV772528,S0001,REGENCY CAKESTAND 3 TIER,6,2024-11-18,22.45,10285
INV103225,S0004,LUNCH BAG RED RETROSPOT,13,2024-04-12,31.6,10185
INV703779,S0010,RED WOOLLY HOTTIE WHITE HEART,3,2024-02-26,8.31,10039
INV848226,S0016,VINTAGE BILLBOARD DRINK ME MUG,5,2024-10-31,34.44,10223
INV573421,S0010,RED WOOLLY HOTTIE WHITE HEART,16,2024-03-09,13.4,10184
INV966929,S0018,BROCADE RING PURSE,11,2024-05-24,10.33,10178
INV485456,S0013,BATH BUILDING BLOCK WORD,6,2024-07-20,43.88,10294
INV335391,S0018,BROCADE RING PURSE,1,2024-01-12,46.19,10151
INV757066,S0019,MINI PAINT SET VINTAGE,8,2024-02-15,48.72,10126
INV374499,S0006,WOODEN PICTURE FRAME WHITE FINISH,6,2024-01-26,20.35,10234
INV729557,S0013,BATH BUILDING BLOCK WORD,9,2024-03-17,4.91,10008
INV278386,S0011,ALARM CLOCK BAKELIKE GREEN,19,2024-03-01,1.2,10129
INV556297,S0016,VINTAGE BILLBOARD DRINK ME MUG,15,2024-12-10,24.96,10264
INV848225,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,7,2024-04-07,47.33,10157
INV401950,S0008,CREAM CUPID HEARTS COAT HANGER,16,2024-07-14,6.94,10005
INV729232,S0006,WOODEN PICTURE FRAME WHITE FINISH,7,2024-05-24,36.47,10086
INV538651,S0006,WOODEN PICTURE FRAME WHITE FINISH,6,2024-07-28,39.73,10175
INV404289,S0000,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-04-30,31.08,10290
INV487593,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,19,2024-12-16,32.54,10193
INV110821,S0002,JUMBO BAG RED RETROSPOT,16,2024-03-09,43.64,10119
INV820216,S0012,SPOTTY BUNTING,7,2024-07-15,35.57,10218
INV368672,S0019,MINI PAINT SET VINTAGE,3,2024-02-18,28.07,10114
INV449031,S0001,REGENCY CAKESTAND 3 TIER,8,2024-08-29,45.46,10145
INV803375,S0019,MINI PAINT SET VINTAGE,20,2024-12-29,37.54,10026
INV105621,S0001,REGENCY CAKESTAND 3 TIER,9,2024-09-15,31.17,10136
INV513869,S0009,JAM MAKING SET WITH JARS,12,2024-03-08,48.42,10232
INV143122,S0017,PAPER CHAIN KIT 50S CHRISTMAS,19,2024-04-01,13.38,10076
INV616780,S0016,VINTAGE BILLBOARD DRINK ME MUG,11,2024-08-27,7.03,10289
INV844756,S0010,RED WOOLLY HOTTIE WHITE HEART,17,2024-08-09,7.52,10001
INV428486,S0003,PARTY BUNTING,2,2024-03-06,25.21,10147
INV884149,S0008,CREAM CUPID HEARTS COAT HANGER,12,2024-08-08,14.5,10287
INV742705,S0008,CREAM CUPID HEARTS COAT HANGER,9,2024-09-21,15.99,10142
INV430870,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,16,2024-03-18,28.01,10053
INV155807,S0014,DOORMAT NEW ENGLAND,7,2024-03-17,3.2,10069
INV137604,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,16,2024-05-13,8.6,10090
INV557629,S0014,DOORMAT NEW ENGLAND,4,2024-09-10,2.52,10220
INV843470,S0011,ALARM CLOCK BAKELIKE GREEN,18,2024-09-05,23.16,10192
INV986925,S0003,PARTY BUNTING,5,2024-03-04,17.81,10063
INV397917,S0006,WOODEN PICTURE FRAME WHITE FINISH,6,2024-03-27,37.62,10073
INV690607,S0008,CREAM CUPID HEARTS COAT HANGER,19,2024-04-18,29.39,10161
INV651567,S0000,WHITE HANGING HEART T-LIGHT HOLDER,19,2024-04-02,21.11,10169
INV358114,S0002,JUMBO BAG RED RETROSPOT,16,2024-12-12,5.17,10089
INV127223,S0010,RED WOOLLY HOTTIE WHITE HEART,10,2024-12-14,49.08,10176
INV513316,S0003,PARTY BUNTING,12,2024-10-29,46.49,10269
INV977634,S0003,PARTY BUNTING,11,2024-03-19,1.93,10073
INV971051,S0014,DOORMAT NEW ENGLAND,16,2024-08-20,31.6,10245
INV723068,S0008,CREAM CUPID HEARTS COAT HANGER,1,2024-06-17,48.5,10077
INV575111,S0019,MINI PAINT SET VINTAGE,11,2024-10-18,6.9,10159
INV940494,S0001,REGENCY CAKESTAND 3 TIER,10,2024-06-14,40.01,10098
INV673734,S0002,JUMBO BAG RED RETROSPOT,20,2024-07-14,5.08,10102
INV286657,S0008,CREAM CUPID HEARTS COAT HANGER,8,2024-07-23,4.91,10132
INV270855,S0006,WOODEN PICTURE FRAME WHITE FINISH,13,2024-07-25,14.6,10102
INV226460,S0004,LUNCH BAG RED RETROSPOT,10,2024-09-08,40.15,10019
INV818234,S0009,JAM MAKING SET WITH JARS,20,2024-03-08,18.27,10082
INV972470,S0003,PARTY BUNTING,12,2024-09-19,10.39,10279
INV506941,S0014,DOORMAT NEW ENGLAND,16,2024-05-17,28.37,10129
INV194604,S0013,BATH BUILDING BLOCK WORD,14,2024-07-07,30.89,10089
INV761322,S0013,BATH BUILDING BLOCK WORD,14,2024-02-17,2.5,10213
INV586041,S0010,RED WOOLLY HOTTIE WHITE HEART,8,2024-11-27,34.47,10143
INV619383,S0004,LUNCH BAG RED RETROSPOT,17,2024-11-18,32.54,10065
